arm,arm_label,seed,learning_rule,update,train_reward,welfare,join_rate,success_rate,message_norm,hidden_norm,live_monitor_content_accuracy,live_monitor_content_balanced_accuracy,live_monitor_true_probability
public_monitored,Public Monitored,2,ppo,120.0,0.3427196443080902,0.5181136131286621,0.6432291865348816,0.5719401240348816,3.174696207046509,1.2870866060256958,0.74755859375,0.6088515187508328,0.6633711457252502
public_monitored,Public Monitored,3,ppo,1.0,-0.24965284764766693,-0.025817062705755234,0.5448242425918579,0.37744140625,2.4677984714508057,1.9880911111831665,0.3262695372104645,0.34243906891170145,0.3385618031024933
public_monitored,Public Monitored,3,ppo,12.0,0.17094051837921143,0.3862207233905792,0.7070638537406921,0.5330403447151184,2.458991527557373,1.8913801908493042,0.5467447638511658,0.35830932462090453,0.40047842264175415
public_monitored,Public Monitored,3,ppo,24.0,0.295714408159256,0.5082942843437195,0.6557617783546448,0.5719401240348816,2.688432455062866,1.7406952381134033,0.7084635496139526,0.5849154787782452,0.5436158776283264
public_monitored,Public Monitored,3,ppo,36.0,0.3164726793766022,0.5231868624687195,0.6492187976837158,0.5773112177848816,2.888244867324829,1.6183608770370483,0.729296863079071,0.6069154433965861,0.6128818392753601
public_monitored,Public Monitored,3,ppo,48.0,0.32382509112358093,0.5250439643859863,0.6472331285476685,0.5774739384651184,2.9902889728546143,1.5362526178359985,0.7475911378860474,0.6157976558185202,0.6455541253089905
public_monitored,Public Monitored,3,ppo,60.0,0.3324110805988312,0.5265348553657532,0.6538411974906921,0.5810546875,3.0803401470184326,1.4681321382522583,0.7639973759651184,0.627344100420634,0.648472785949707
public_monitored,Public Monitored,3,ppo,72.0,0.3380657434463501,0.5309374928474426,0.6323242783546448,0.5748698115348816,3.0803146362304688,1.4267425537109375,0.7735677361488342,0.6350564474478667,0.6788607239723206
public_monitored,Public Monitored,3,ppo,84.0,0.34913110733032227,0.5355794429779053,0.6272135972976685,0.5750325322151184,3.097954273223877,1.3707174062728882,0.7789388298988342,0.6519027150285174,0.6813501715660095
public_monitored,Public Monitored,3,ppo,96.0,0.35772016644477844,0.5417643785476685,0.6279297471046448,0.5789387822151184,3.0996832847595215,1.3382660150527954,0.7810872197151184,0.6445976584268771,0.6918674111366272
public_monitored,Public Monitored,3,ppo,108.0,0.35069143772125244,0.5299837589263916,0.6294922232627869,0.5725911259651184,3.1400227546691895,1.2922582626342773,0.7784179449081421,0.6567327671967585,0.6917136907577515
public_monitored,Public Monitored,3,ppo,120.0,0.3563857674598694,0.5305647850036621,0.6335937976837158,0.57470703125,3.15659236907959,1.2495062351226807,0.77587890625,0.6445328396237522,0.6883669495582581
private_monitored,Private Monitored,0,ppo,1.0,-0.10366877913475037,-0.051775719970464706,0.4123372733592987,0.3046875,2.468888998031616,1.9932838678359985,0.2967122495174408,0.3328996939491777,0.3313419222831726
private_monitored,Private Monitored,0,ppo,12.0,0.3596036434173584,0.4191617965698242,0.6540690660476685,0.5279948115348816,2.561889886856079,2.0966498851776123,0.5218098759651184,0.3483043205810363,0.3886006474494934
private_monitored,Private Monitored,0,ppo,24.0,0.4256746470928192,0.49556970596313477,0.6499024033546448,0.5618489384651184,2.8008944988250732,2.409869909286499,0.5545572638511658,0.40543489669660154,0.4499998986721039
private_monitored,Private Monitored,0,ppo,36.0,0.4344555735588074,0.5021712779998779,0.6367188096046448,0.5602213740348816,2.93851375579834,2.630521774291992,0.4916015565395355,0.3505126942444665,0.4141617715358734
private_monitored,Private Monitored,0,ppo,48.0,0.455252081155777,0.5203304290771484,0.6453125476837158,0.5740559697151184,3.0282578468322754,2.7320656776428223,0.4931640625,0.32338697582986703,0.38487738370895386
private_monitored,Private Monitored,0,ppo,60.0,0.45296111702919006,0.51930832862854,0.6320964097976685,0.5681965947151184,3.052217721939087,2.7593512535095215,0.5054036378860474,0.32690262118216823,0.39306125044822693
private_monitored,Private Monitored,0,ppo,72.0,0.4593588709831238,0.5270524024963379,0.6324219107627869,0.5724284052848816,3.1126527786254883,2.826834201812744,0.5017903447151184,0.32381511496746873,0.39769524335861206
private_monitored,Private Monitored,0,ppo,84.0,0.4565613567829132,0.5242757201194763,0.627148449420929,0.568359375,3.1483185291290283,2.8547451496124268,0.5010416507720947,0.32672770193027606,0.39324241876602173
private_monitored,Private Monitored,0,ppo,96.0,0.46641579270362854,0.53449547290802,0.6435547471046448,0.5812174677848816,3.169285774230957,2.8638923168182373,0.4979492127895355,0.325658213683321,0.39619410037994385
private_monitored,Private Monitored,0,ppo,108.0,0.4693874418735504,0.5356820225715637,0.6372070908546448,0.5791015625,3.143096923828125,2.8367295265197754,0.4718424379825592,0.3178811249118439,0.3830146789550781
private_monitored,Private Monitored,0,ppo,120.0,0.45531216263771057,0.5239421129226685,0.6252930164337158,0.5673828125,3.161071538925171,2.8648173809051514,0.5232096314430237,0.33401570623685867,0.4031238853931427
private_monitored,Private Monitored,1,ppo,1.0,-0.07413675636053085,-0.021520184352993965,0.4518229365348816,0.3385416567325592,2.4664387702941895,1.9685559272766113,0.3960612118244171,0.29865899549293473,0.33848097920417786
private_monitored,Private Monitored,1,ppo,12.0,0.36019912362098694,0.4231299161911011,0.6450846791267395,0.5245768427848816,2.577026605606079,2.0545806884765625,0.5892903804779053,0.4257602571624144,0.4164137542247772
private_monitored,Private Monitored,1,ppo,24.0,0.4257068932056427,0.5024007558822632,0.6458659172058105,0.5647786259651184,2.773420572280884,2.239133834838867,0.652539074420929,0.5191918093685118,0.5104891061782837
private_monitored,Private Monitored,1,ppo,36.0,0.42491039633750916,0.5044515132904053,0.6351237297058105,0.5608723759651184,2.8417272567749023,2.3423850536346436,0.6213216185569763,0.4879173663821848,0.5236286520957947
private_monitored,Private Monitored,1,ppo,48.0,0.4403056204319,0.51805180311203,0.6437174677848816,0.572265625,2.948174238204956,2.5280873775482178,0.5704752802848816,0.4350311136246125,0.49643784761428833
private_monitored,Private Monitored,1,ppo,60.0,0.46142643690109253,0.5309489369392395,0.6463541984558105,0.5808919072151184,2.974209785461426,2.6071503162384033,0.48294270038604736,0.3497674769023398,0.42471230030059814
private_monitored,Private Monitored,1,ppo,72.0,0.451935738325119,0.5177897214889526,0.6350911855697632,0.5685221552848816,2.9890241622924805,2.628101348876953,0.4857421815395355,0.330189403516674,0.39486879110336304
private_monitored,Private Monitored,1,ppo,84.0,0.45853978395462036,0.5260775089263916,0.6347005367279053,0.5724284052848816,3.0731585025787354,2.72507905960083,0.5283203125,0.3432766909652609,0.4003364145755768
private_monitored,Private Monitored,1,ppo,96.0,0.45880675315856934,0.5267676115036011,0.6365234851837158,0.5745442509651184,3.1110363006591797,2.768491744995117,0.5240560173988342,0.3367082189180932,0.39966991543769836
private_monitored,Private Monitored,1,ppo,108.0,0.4634365439414978,0.5323030948638916,0.6315755248069763,0.57470703125,3.1390254497528076,2.8172028064727783,0.5242838263511658,0.3505043973988313,0.40494269132614136
private_monitored,Private Monitored,1,ppo,120.0,0.45001593232154846,0.5212711691856384,0.6228841543197632,0.5652669072151184,3.181297540664673,2.8845467567443848,0.5103515386581421,0.3313894256628103,0.42079582810401917
private_monitored,Private Monitored,2,ppo,1.0,-0.08570227771997452,-0.03579752892255783,0.48300784826278687,0.330078125,2.4735124111175537,1.9736659526824951,0.17249348759651184,0.3333805610536718,0.31513267755508423
private_monitored,Private Monitored,2,ppo,12.0,0.3784826993942261,0.43660807609558105,0.6493489742279053,0.5333659052848816,2.5889925956726074,2.12941837310791,0.5131510496139526,0.32980145163227265,0.372815877199173
private_monitored,Private Monitored,2,ppo,24.0,0.4392252266407013,0.5038216710090637,0.6415690183639526,0.5626627802848816,2.817338466644287,2.4621379375457764,0.5090169310569763,0.3275602903727459,0.40215060114860535
private_monitored,Private Monitored,2,ppo,36.0,0.4472058415412903,0.5134164094924927,0.6305013298988342,0.5636393427848816,2.9355781078338623,2.6200201511383057,0.5231770873069763,0.3332918584878271,0.4030073285102844
private_monitored,Private Monitored,2,ppo,48.0,0.4288962483406067,0.49700361490249634,0.6230143308639526,0.55126953125,3.061310052871704,2.764383554458618,0.52685546875,0.34197647374464196,0.4068121016025543
private_monitored,Private Monitored,2,ppo,60.0,0.4499838352203369,0.5163151621818542,0.6275716423988342,0.564453125,3.058041572570801,2.7555429935455322,0.49921876192092896,0.3180871802568481,0.39212319254875183
private_monitored,Private Monitored,2,ppo,72.0,0.4589572846889496,0.5261670351028442,0.6363607048988342,0.5734049677848816,3.1087350845336914,2.8207783699035645,0.5192057490348816,0.3384973437861622,0.39556849002838135
private_monitored,Private Monitored,2,ppo,84.0,0.4495837986469269,0.5174496173858643,0.6302734613418579,0.5660807490348816,3.109053611755371,2.8073859214782715,0.47897136211395264,0.3157759746202211,0.3993130028247833
private_monitored,Private Monitored,2,ppo,96.0,0.4632216989994049,0.53060382604599,0.6279622912406921,0.5725911259651184,3.1270830631256104,2.836973190307617,0.5245442986488342,0.3517661596883999,0.39493682980537415
private_monitored,Private Monitored,2,ppo,108.0,0.46167364716529846,0.5299755930900574,0.6318359971046448,0.5740559697151184,3.174731969833374,2.882319688796997,0.5222981572151184,0.3332600887680805,0.3982655107975006
private_monitored,Private Monitored,2,ppo,120.0,0.450205534696579,0.5194727182388306,0.6201823353767395,0.5631510615348816,3.197911262512207,2.8875038623809814,0.5210286378860474,0.3565232932329468,0.4018431305885315
private_monitored,Private Monitored,3,ppo,1.0,-0.08094101399183273,-0.028186852112412453,0.5442383289337158,0.37646484375,2.4677984714508057,1.9880911111831665,0.3262695372104645,0.34243906891170145,0.3385618031024933
private_monitored,Private Monitored,3,ppo,12.0,0.3445470929145813,0.4047412574291229,0.7010416984558105,0.53955078125,2.5337538719177246,2.0342187881469727,0.5337239503860474,0.34242190982452375,0.3957342505455017
private_monitored,Private Monitored,3,ppo,24.0,0.42951855063438416,0.5003694891929626,0.6611328721046448,0.5699869990348816,2.7644238471984863,2.288020610809326,0.5930338501930237,0.4560230220427049,0.4625672698020935
private_monitored,Private Monitored,3,ppo,36.0,0.44224318861961365,0.5153988003730774,0.6534830927848816,0.5748698115348816,2.869042158126831,2.4799442291259766,0.5635416507720947,0.4332234979633424,0.46766197681427
private_monitored,Private Monitored,3,ppo,48.0,0.45354607701301575,0.5194042921066284,0.6451497673988342,0.5734049677848816,2.9492199420928955,2.601672410964966,0.45999348163604736,0.33364407490381076,0.3990481197834015
private_monitored,Private Monitored,3,ppo,60.0,0.458365261554718,0.5245915055274963,0.6493489742279053,0.578125,3.005697727203369,2.6526923179626465,0.5137369632720947,0.33625518290305334,0.39935237169265747
private_monitored,Private Monitored,3,ppo,72.0,0.46501681208610535,0.5324153900146484,0.6386719346046448,0.5779622197151184,3.0913987159729004,2.7708611488342285,0.47399088740348816,0.3262720786770767,0.39714255928993225
private_monitored,Private Monitored,3,ppo,84.0,0.4620353877544403,0.5292139053344727,0.6298828721046448,0.5725911259651184,3.0988457202911377,2.7802364826202393,0.4970703125,0.33805295759724513,0.3949354887008667
private_monitored,Private Monitored,3,ppo,96.0,0.4650940001010895,0.532153308391571,0.6161133050918579,0.5685221552848816,3.1194138526916504,2.8261613845825195,0.4791015684604645,0.3265823523618098,0.39171844720840454
private_monitored,Private Monitored,3,ppo,108.0,0.45818185806274414,0.5259765982627869,0.6236003041267395,0.5680338740348816,3.170240879058838,2.8868818283081055,0.5099284052848816,0.3311273133568272,0.3929310142993927
private_monitored,Private Monitored,3,ppo,120.0,0.4595635235309601,0.5269059538841248,0.6233724355697632,0.5685221552848816,3.1612415313720703,2.8728725910186768,0.505859375,0.3283017550093006,0.39018234610557556
monitored_penalty,Monitored + Penalty,0,ppo,1.0,-0.10959748178720474,-0.051775719970464706,0.4123372733592987,0.3046875,2.468888998031616,1.9932838678359985,0.2967122495174408,0.3328996939491777,0.3313419222831726
monitored_penalty,Monitored + Penalty,0,ppo,12.0,0.32270553708076477,0.4160286486148834,0.6558268666267395,0.52783203125,2.548945426940918,2.064847230911255,0.5312174558639526,0.3605224970649066,0.39044979214668274
monitored_penalty,Monitored + Penalty,0,ppo,24.0,0.3862049877643585,0.49500003457069397,0.6597331166267395,0.56591796875,2.759241819381714,2.1793630123138428,0.6486653685569763,0.5136746908421109,0.5055373907089233
monitored_penalty,Monitored + Penalty,0,ppo,36.0,0.39337602257728577,0.5037044882774353,0.6416016221046448,0.5628255009651184,2.89658522605896,2.218566417694092,0.6811197996139526,0.5538313252585183,0.5748987793922424
monitored_penalty,Monitored + Penalty,0,ppo,48.0,0.4113845229148865,0.5204264521598816,0.6498372554779053,0.5764973759651184,3.0230929851531982,2.1682887077331543,0.6954752802848816,0.5663578051516932,0.5970197319984436
monitored_penalty,Monitored + Penalty,0,ppo,60.0,0.4135926067829132,0.5183170437812805,0.6472331285476685,0.5740559697151184,3.0147173404693604,2.098182201385498,0.6721028685569763,0.5372889869618718,0.5867798328399658
monitored_penalty,Monitored + Penalty,0,ppo,72.0,0.4259474575519562,0.5267106294631958,0.6431966423988342,0.57666015625,3.0406713485717773,2.125598430633545,0.6442057490348816,0.517905351928152,0.572754979133606
monitored_penalty,Monitored + Penalty,0,ppo,84.0,0.4169583022594452,0.519676148891449,0.6234700679779053,0.5641276240348816,3.033133029937744,2.1907308101654053,0.6126953363418579,0.48165205934091326,0.5604206919670105
monitored_penalty,Monitored + Penalty,0,ppo,96.0,0.4315791130065918,0.5311506986618042,0.6446289420127869,0.5804036259651184,3.0634353160858154,2.2163350582122803,0.5797526240348816,0.46157978807366745,0.5337415337562561
monitored_penalty,Monitored + Penalty,0,ppo,108.0,0.43785929679870605,0.535947322845459,0.6422200798988342,0.58154296875,3.1070685386657715,2.1906652450561523,0.5940755009651184,0.5032581457211146,0.5266444087028503
monitored_penalty,Monitored + Penalty,0,ppo,120.0,0.4244896173477173,0.5223535299301147,0.6379883289337158,0.572265625,3.093048334121704,2.207280397415161,0.5949869751930237,0.5042734069959774,0.5250551104545593
monitored_penalty,Monitored + Penalty,1,ppo,1.0,-0.07993339002132416,-0.021520184352993965,0.4518229365348816,0.3385416567325592,2.4664387702941895,1.9685559272766113,0.3960612118244171,0.29865899549293473,0.33848097920417786
monitored_penalty,Monitored + Penalty,1,ppo,12.0,0.32200267910957336,0.4187548756599426,0.6590820550918579,0.5281575322151184,2.55584979057312,1.995199203491211,0.60205078125,0.4389731953837777,0.421056866645813
monitored_penalty,Monitored + Penalty,1,ppo,24.0,0.4018584191799164,0.5054931640625,0.652050793170929,0.5686848759651184,2.7589354515075684,2.028575897216797,0.7014322876930237,0.568897504558631,0.5509616732597351
monitored_penalty,Monitored + Penalty,1,ppo,36.0,0.4025766849517822,0.5087435245513916,0.6389648914337158,0.5647786259651184,2.8912436962127686,1.997822880744934,0.7172200679779053,0.5882532916673814,0.6104753613471985
monitored_penalty,Monitored + Penalty,1,ppo,48.0,0.41476204991340637,0.5216861963272095,0.6380534172058105,0.57177734375,2.997343063354492,2.071770191192627,0.7194661498069763,0.5877673323947504,0.6299227476119995
monitored_penalty,Monitored + Penalty,1,ppo,60.0,0.42651817202568054,0.5292350649833679,0.6444987058639526,0.5789387822151184,2.9719011783599854,2.112363338470459,0.6839192509651184,0.5454193487904009,0.6062204241752625
monitored_penalty,Monitored + Penalty,1,ppo,72.0,0.4180751442909241,0.5200212001800537,0.6338867545127869,0.5690104365348816,2.958479404449463,2.1142947673797607,0.6549153923988342,0.5134899084413115,0.5922566056251526
monitored_penalty,Monitored + Penalty,1,ppo,84.0,0.42422187328338623,0.5240771770477295,0.6384440660476685,0.5732421875,3.0075125694274902,2.1811635494232178,0.6299153566360474,0.4955870770723441,0.564470648765564
monitored_penalty,Monitored + Penalty,1,ppo,96.0,0.42848944664001465,0.5256722569465637,0.6451497673988342,0.5771484375,3.0379323959350586,2.1541812419891357,0.6214517951011658,0.49324831843464706,0.5467987656593323
monitored_penalty,Monitored + Penalty,1,ppo,108.0,0.43528056144714355,0.5321566462516785,0.6366211175918579,0.5768229365348816,3.0782132148742676,2.1991491317749023,0.6225911378860474,0.5007244870395219,0.5409890413284302
monitored_penalty,Monitored + Penalty,1,ppo,120.0,0.41986820101737976,0.5193294286727905,0.6245443224906921,0.5646159052848816,3.113577365875244,2.2213659286499023,0.638378918170929,0.5160327618717461,0.5566697716712952
monitored_penalty,Monitored + Penalty,2,ppo,1.0,-0.09525460004806519,-0.03579752892255783,0.48300784826278687,0.330078125,2.4735124111175537,1.9736659526824951,0.17249348759651184,0.3333805610536718,0.31513267755508423
monitored_penalty,Monitored + Penalty,2,ppo,12.0,0.3102690577507019,0.42154788970947266,0.6689127683639526,0.5338541865348816,2.555577278137207,2.0760138034820557,0.5086262822151184,0.3276026339033689,0.37225303053855896
monitored_penalty,Monitored + Penalty,2,ppo,24.0,0.36499956250190735,0.49525395035743713,0.6619141101837158,0.5660807490348816,2.739192008972168,2.3065080642700195,0.5245768427848816,0.3634742092314088,0.41325050592422485
monitored_penalty,Monitored + Penalty,2,ppo,36.0,0.3888062536716461,0.5132650136947632,0.6404948234558105,0.5675455927848816,2.878321409225464,2.384528160095215,0.6080403923988342,0.48104214749184554,0.4910615384578705
monitored_penalty,Monitored + Penalty,2,ppo,48.0,0.37470340728759766,0.49509766697883606,0.6338542103767395,0.55517578125,2.9991533756256104,2.469193696975708,0.6014974117279053,0.4728355268802706,0.5120004415512085
monitored_penalty,Monitored + Penalty,2,ppo,60.0,0.40167146921157837,0.5145231485366821,0.6410481929779053,0.56884765625,3.0744314193725586,2.4768357276916504,0.6060221195220947,0.48456587016460057,0.522940993309021
monitored_penalty,Monitored + Penalty,2,ppo,72.0,0.41919195652008057,0.5279654860496521,0.6451497673988342,0.578125,3.132744789123535,2.4874517917633057,0.5922526121139526,0.4674006502425663,0.5206974744796753
monitored_penalty,Monitored + Penalty,2,ppo,84.0,0.40916645526885986,0.5187695622444153,0.6304036974906921,0.56689453125,3.172391891479492,2.4577388763427734,0.6191731691360474,0.5019056358217848,0.5382193326950073
monitored_penalty,Monitored + Penalty,2,ppo,96.0,0.42388981580734253,0.5304785966873169,0.6364909410476685,0.5763346552848816,3.193819761276245,2.4786336421966553,0.5947265625,0.4809158359702476,0.5321500301361084
monitored_penalty,Monitored + Penalty,2,ppo,108.0,0.42508378624916077,0.5301823019981384,0.6328451037406921,0.5743815302848816,3.2244107723236084,2.4959442615509033,0.5928059816360474,0.48411969173081754,0.5327444672584534
monitored_penalty,Monitored + Penalty,2,ppo,120.0,0.41221219301223755,0.5158967971801758,0.6327799558639526,0.5665690302848816,3.239943504333496,2.5037405490875244,0.5883463621139526,0.5127394393814301,0.5170044898986816
monitored_penalty,Monitored + Penalty,3,ppo,1.0,-0.08729072660207748,-0.028186852112412453,0.5442383289337158,0.37646484375,2.4677984714508057,1.9880911111831665,0.3262695372104645,0.34243906891170145,0.3385618031024933
monitored_penalty,Monitored + Penalty,3,ppo,12.0,0.31002962589263916,0.400408536195755,0.7019531726837158,0.5380859375,2.5269157886505127,2.0188498497009277,0.5342773199081421,0.34281966832111266,0.3961796164512634
monitored_penalty,Monitored + Penalty,3,ppo,24.0,0.3886711895465851,0.49857261776924133,0.6578776240348816,0.5673828125,2.7470595836639404,2.128788709640503,0.6531575322151184,0.523962455687442,0.4975503981113434
monitored_penalty,Monitored + Penalty,3,ppo,36.0,0.4049425423145294,0.5153271555900574,0.6547852158546448,0.5751953125,2.8800625801086426,2.1396963596343994,0.6964518427848816,0.570220426142666,0.5754862427711487
monitored_penalty,Monitored + Penalty,3,ppo,48.0,0.4103494882583618,0.5188769698143005,0.6543620228767395,0.5769856572151184,2.9694037437438965,2.158479928970337,0.6987630128860474,0.5710875950510209,0.5962787866592407
monitored_penalty,Monitored + Penalty,3,ppo,60.0,0.41772744059562683,0.5241081118583679,0.6605143547058105,0.5826823115348816,2.9852302074432373,2.116163730621338,0.6800781488418579,0.5488434466038278,0.5895956754684448
monitored_penalty,Monitored + Penalty,3,ppo,72.0,0.4231986999511719,0.5282405614852905,0.6467122435569763,0.5792643427848816,3.010197162628174,2.177030086517334,0.664355456829071,0.5293799078831151,0.5937320590019226
monitored_penalty,Monitored + Penalty,3,ppo,84.0,0.42890772223472595,0.5307747721672058,0.6441081166267395,0.57958984375,3.0035905838012695,2.1718311309814453,0.641796886920929,0.5100179310063777,0.5765078663825989
monitored_penalty,Monitored + Penalty,3,ppo,96.0,0.4306577444076538,0.5322168469429016,0.6387044787406921,0.578125,2.9813239574432373,2.203374147415161,0.6113932132720947,0.4827758083085678,0.5538091659545898
monitored_penalty,Monitored + Penalty,3,ppo,108.0,0.42356550693511963,0.5230143666267395,0.6482422351837158,0.57666015625,3.053654670715332,2.256223678588867,0.6216471195220947,0.5433849595870733,0.536551833152771
monitored_penalty,Monitored + Penalty,3,ppo,120.0,0.4257771372795105,0.5258708000183105,0.6382487416267395,0.5740559697151184,3.0451266765594482,2.163403272628784,0.6163737177848816,0.5315110097814509,0.5362188816070557
