design,treatment,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,briefing_mean_direction,briefing_mean_clarity,briefing_mean_coordination,briefing_mean_z_score
stability,pure,normal,0.35,0.5,-0.1499999999999999,27,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.419162422118472,0.1517792752468719,0.5834311022214046,-0.3759031486048433
stability,pure,normal,0.35,0.5,-0.1499999999999999,0,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4156418619405377,0.1634269882187399,0.5871643256603658,-0.3906662290203672
stability,pure,normal,0.35,0.5,-0.1499999999999999,28,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3838508262536706,0.2617647452417794,0.6195239350171711,-0.6763063499863929
stability,pure,normal,0.35,0.5,-0.1499999999999999,3,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4035144846503349,0.2391626981492058,0.5994900446102264,-0.4997112090969282
stability,pure,normal,0.35,0.5,-0.1499999999999999,29,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3667621916422098,0.2875154796589933,0.6373375422427952,-0.7753055117654927
stability,pure,normal,0.275,0.5,-0.2249999999999999,28,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.322565104338579,0.4978014569120653,0.651718336817694,-0.926306349986393
stability,pure,normal,0.35,0.5,-0.1499999999999999,13,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3832172372747343,0.2792621860261022,0.6201751860118776,-0.6802013043441716
stability,pure,normal,0.425,0.5,-0.0749999999999999,2,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4779447393281866,0.0680757994265115,0.5375628783034287,-0.060028644921443
stability,pure,normal,0.425,0.5,-0.0749999999999999,1,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4674879353810779,0.100829134719369,0.5548130579474484,-0.1915401254419006
stability,pure,normal,0.425,0.5,-0.0749999999999999,4,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4886448772510813,0.1072323743728734,0.5198147103512454,0.0743834342187372
