design,treatment,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,theta_star_target
baseline,pure,normal,0.255,0.33,-0.07500000000000001,23,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.424688587753552,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,7,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,14,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,9,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.48,0.33,0.14999999999999997,29,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.17363105175971483,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,15,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,20,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,19,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.33,0.33,0.0,16,0.4,0.4,10,25,25,0,0,0.0,0.0,True,0.33,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.18000000000000002,0.33,-0.15,18,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.5239567621490143,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,2,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,13,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,4,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.405,0.33,0.07500000000000001,3,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.24512439795349628,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,8,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,4,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.405,0.33,0.07500000000000001,6,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.24512439795349628,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,7,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,10,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,23,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,12,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,27,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,11,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,22,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,21,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,24,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,25,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,28,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,26,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,13,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,1,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,29,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.48,0.33,0.14999999999999997,14,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.17363105175971483,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,20,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,16,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,21,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,6,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,26,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,5,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.48,0.33,0.14999999999999997,22,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.17363105175971483,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,8,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.48,0.33,0.14999999999999997,28,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.17363105175971483,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,29,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,9,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,10,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.405,0.33,0.07500000000000001,5,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.24512439795349628,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.405,0.33,0.07500000000000001,26,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.24512439795349628,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,5,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,18,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,24,0.04,0.04,1,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,23,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,25,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,15,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,22,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,27,0.04,0.04,1,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,28,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,12,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.48,0.33,0.14999999999999997,27,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.17363105175971483,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,11,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,0,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,18,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,14,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,17,0.04,0.04,1,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,1,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,17,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.555,0.33,0.22500000000000003,16,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.11704026163000536,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,2,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,19,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.63,0.33,0.3,3,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.07494598388316655,0.4925373134328359,1.0,mistralai/mistral-small-creative,0.33
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,0,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,2,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,6,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,7,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,9,0.8,0.8,20,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,11,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,16,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,21,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,17,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,18,0.8,0.8,20,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,5,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,22,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,27,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,8,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,10,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,29,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,23,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,1,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,4,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,13,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,12,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,1,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,15,0.8,0.8,20,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,13,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,12,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,19,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,9,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,15,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,16,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,17,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,0,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,11,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,18,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,19,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,21,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,3,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,22,0.8,0.8,20,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,6,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,23,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,7,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,25,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,27,0.84,0.84,21,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.22499999999999998,0.44999999999999996,-0.22499999999999998,8,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.7337973978830188,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.3,0.44999999999999996,-0.14999999999999997,4,0.32,0.32,8,25,25,0,0,0.0,0.0,True,0.6459238109959111,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,3,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.3,0.44999999999999996,-0.14999999999999997,3,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.6459238109959111,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.14999999999999997,0.44999999999999996,-0.3,4,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.8090330723742788,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.3,0.44999999999999996,-0.14999999999999997,8,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.6459238109959111,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.3,0.44999999999999996,-0.14999999999999997,7,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.6459238109959111,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.3,0.44999999999999996,-0.14999999999999997,9,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.6459238109959111,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.3,0.44999999999999996,-0.14999999999999997,13,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.6459238109959111,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
baseline,pure,normal,0.3,0.44999999999999996,-0.14999999999999997,16,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.6459238109959111,0.8181818181818181,1.0,mistralai/mistral-small-creative,0.45
