design,treatment,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,briefing_mean_direction,briefing_mean_clarity,briefing_mean_coordination,briefing_mean_z_score
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,4,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4482720631167437,0.5315260979270502,0.553277406477862,-0.1756165657812627
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,8,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4330914055096634,0.4483474998543438,0.5690403033971753,-0.2757044139657896
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,27,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3592929514779827,0.4899274352018677,0.6179348197341876,-0.6259031486048435
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,24,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3352083959928773,0.6055942416765916,0.6397644582554751,-0.8120133780732404
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,12,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4364763692724317,0.3708542303142452,0.5653987403148253,-0.2726513399750649
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,1,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4141340800369864,0.5490915177117388,0.5883760834963323,-0.4415401254419007
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,0,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4156418619405377,0.4508188484933528,0.5871643256603658,-0.3906662290203672
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,17,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4515436348596455,0.5302995762822377,0.5499410079379377,-0.1470933076842032
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,16,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.424237345899509,0.4512644045766763,0.578060283925681,-0.3530064591680901
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,21,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4163345457265489,0.4570098729160792,0.5861320681906407,-0.4205696181451984
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,7,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3924940802418548,0.5702656621344457,0.6106344439434696,-0.6097520385183203
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,15,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3680962864734515,0.5798577836316845,0.636049701389177,-0.7563058244815746
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,24,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3962690529792967,0.5215792351788131,0.606893680345998,-0.5620133780732404
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,11,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4143121565884534,0.5296135495184324,0.5879151648461343,-0.4838670165732328
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,25,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3962378542217585,0.6213693681135157,0.606810545467585,-0.5742841355671101
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,27,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.419162422118472,0.389871174870406,0.5834311022214046,-0.3759031486048433
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,29,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3667621916422098,0.626246197435373,0.6373375422427952,-0.7753055117654927
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,1,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4674879353810779,0.5126453509856761,0.5548130579474484,-0.1915401254419006
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,2,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4779447393281866,0.4060799602584976,0.5375628783034287,-0.060028644921443
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,5,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4811598064703245,0.4924915253319289,0.5292553144143676,-0.0306496803854609
