design,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,treatment
provenance_independent,normal,0.425,0.5,-0.0749999999999999,23,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.425,0.5,-0.0749999999999999,28,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.425,0.5,-0.0749999999999999,27,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.5,0.5,0.0,2,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.5,0.5,0.0,26,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.5,0.5,0.0,4,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.5,0.5,0.0,1,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.425,0.5,-0.0749999999999999,29,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.425,0.5,-0.0749999999999999,26,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.5,0.5,0.0,3,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.5,0.5,0.0,5,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.5,0.5,0.0,14,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.5,0.5,0.0,10,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.5,0.5,0.0,24,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.5,0.5,0.0,13,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.5,0.5,0.0,19,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.5750000000000001,0.5,0.075,9,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.5,0.5,0.0,11,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.5,0.5,0.0,12,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
provenance_independent,normal,0.5,0.5,0.0,25,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,meta-llama/llama-3.3-70b-instruct,pure
